name,school,profile,model,rate
Arjun Gupta,tufts,F,deepseek,0.0
Arjun Gupta,tufts,G,grok,0.0
Arjun Gupta,tufts,G,deepseek,0.0
Arjun Gupta,mit,A,deepseek,0.16
Arjun Gupta,mit,A,grok,1.0
Arjun Gupta,mit,B,deepseek,0.0
Arjun Gupta,mit,B,grok,1.0
Arjun Gupta,mit,C,grok,0.84
Arjun Gupta,mit,C,deepseek,0.0
Arjun Gupta,mit,CD,deepseek,0.0
Arjun Gupta,mit,CD,grok,0.0
Arjun Gupta,mit,D,deepseek,0.0
Arjun Gupta,mit,D,grok,0.0
Arjun Gupta,mit,E,deepseek,0.0
Arjun Gupta,mit,E,grok,0.0
Arjun Gupta,mit,F,deepseek,0.0
Arjun Gupta,mit,F,grok,0.0
Arjun Gupta,mit,G,deepseek,0.0
Arjun Gupta,mit,G,grok,0.0
William Newburry,connecticut_college,A,grok,1.0
William Newburry,connecticut_college,A,deepseek,1.0
William Newburry,connecticut_college,B,deepseek,1.0
William Newburry,connecticut_college,B,grok,1.0
William Newburry,connecticut_college,C,deepseek,1.0
William Newburry,connecticut_college,C,grok,1.0
William Newburry,connecticut_college,CD,deepseek,1.0
William Newburry,connecticut_college,CD,grok,1.0
William Newburry,connecticut_college,D,deepseek,0.16
William Newburry,connecticut_college,D,grok,1.0
William Newburry,connecticut_college,E,deepseek,0.0
William Newburry,connecticut_college,E,grok,1.0
William Newburry,connecticut_college,F,deepseek,0.0
William Newburry,connecticut_college,F,grok,0.32
William Newburry,connecticut_college,G,deepseek,0.0
William Newburry,connecticut_college,G,grok,0.0
William Newburry,tufts,A,grok,1.0
William Newburry,tufts,A,deepseek,1.0
William Newburry,tufts,B,deepseek,1.0
William Newburry,tufts,B,grok,1.0
William Newburry,tufts,C,grok,1.0
William Newburry,tufts,C,deepseek,1.0
William Newburry,tufts,CD,deepseek,0.12
William Newburry,tufts,CD,grok,1.0
William Newburry,tufts,D,deepseek,0.0
William Newburry,tufts,D,grok,0.64
William Newburry,tufts,E,deepseek,0.0
William Newburry,tufts,E,grok,0.16
William Newburry,tufts,F,grok,0.0
William Newburry,tufts,F,deepseek,0.0
William Newburry,tufts,G,grok,0.0
William Newburry,tufts,G,deepseek,0.0
William Newburry,mit,A,deepseek,0.16
William Newburry,mit,A,grok,1.0
William Newburry,mit,B,deepseek,0.0
William Newburry,mit,B,grok,1.0
William Newburry,mit,C,deepseek,0.0
William Newburry,mit,C,grok,0.76
William Newburry,mit,CD,grok,0.08
William Newburry,mit,CD,deepseek,0.0
William Newburry,mit,D,deepseek,0.0
William Newburry,mit,D,grok,0.0
William Newburry,mit,E,deepseek,0.0
William Newburry,mit,E,grok,0.0
William Newburry,mit,F,deepseek,0.0
William Newburry,mit,F,grok,0.0
William Newburry,mit,G,grok,0.0
William Newburry,mit,G,deepseek,0.0
Chinedu Khumalo,connecticut_college,A,deepseek,1.0
Chinedu Khumalo,connecticut_college,A,grok,1.0
Chinedu Khumalo,connecticut_college,B,deepseek,1.0
Chinedu Khumalo,connecticut_college,B,grok,1.0
Chinedu Khumalo,connecticut_college,C,deepseek,1.0
Chinedu Khumalo,connecticut_college,C,grok,1.0
Chinedu Khumalo,connecticut_college,CD,deepseek,0.44
Chinedu Khumalo,connecticut_college,CD,grok,1.0
Chinedu Khumalo,connecticut_college,D,deepseek,0.0
Chinedu Khumalo,connecticut_college,D,grok,1.0
Chinedu Khumalo,connecticut_college,E,deepseek,0.0
Chinedu Khumalo,connecticut_college,E,grok,1.0
Chinedu Khumalo,connecticut_college,F,deepseek,0.0
Chinedu Khumalo,connecticut_college,F,grok,0.32
Chinedu Khumalo,connecticut_college,G,grok,0.04
Chinedu Khumalo,connecticut_college,G,deepseek,0.0
Chinedu Khumalo,tufts,A,grok,1.0
Chinedu Khumalo,tufts,A,deepseek,1.0
Chinedu Khumalo,tufts,B,grok,1.0
Chinedu Khumalo,tufts,B,deepseek,1.0
Chinedu Khumalo,tufts,C,deepseek,0.96
Chinedu Khumalo,tufts,C,grok,1.0
Chinedu Khumalo,tufts,CD,deepseek,0.64
Chinedu Khumalo,tufts,CD,grok,1.0
Chinedu Khumalo,tufts,D,deepseek,0.0
Chinedu Khumalo,tufts,D,grok,0.84
Chinedu Khumalo,tufts,E,deepseek,0.0
Chinedu Khumalo,tufts,E,grok,0.36
Chinedu Khumalo,tufts,F,deepseek,0.0
Chinedu Khumalo,tufts,F,grok,0.0
Chinedu Khumalo,tufts,G,grok,0.0
Chinedu Khumalo,tufts,G,deepseek,0.0
Chinedu Khumalo,mit,A,deepseek,0.48
Chinedu Khumalo,mit,A,grok,1.0
Chinedu Khumalo,mit,B,deepseek,0.0
Chinedu Khumalo,mit,B,grok,1.0
Chinedu Khumalo,mit,C,deepseek,0.0
Chinedu Khumalo,mit,C,grok,1.0
Chinedu Khumalo,mit,CD,deepseek,0.0
Chinedu Khumalo,mit,CD,grok,0.12
Chinedu Khumalo,mit,D,grok,0.0
Chinedu Khumalo,mit,D,deepseek,0.0
Chinedu Khumalo,mit,E,grok,0.0
Chinedu Khumalo,mit,E,deepseek,0.0
Chinedu Khumalo,mit,F,deepseek,0.0
Chinedu Khumalo,mit,F,grok,0.0
Chinedu Khumalo,mit,G,deepseek,0.0
Chinedu Khumalo,mit,G,grok,0.0
Darnell Washington,connecticut_college,A,deepseek,1.0
Darnell Washington,connecticut_college,A,grok,1.0
Darnell Washington,connecticut_college,B,deepseek,1.0
Darnell Washington,connecticut_college,B,grok,1.0
Darnell Washington,connecticut_college,C,deepseek,1.0
Darnell Washington,connecticut_college,C,grok,1.0
Darnell Washington,connecticut_college,CD,deepseek,0.8
Darnell Washington,connecticut_college,CD,grok,1.0
Darnell Washington,connecticut_college,D,deepseek,0.2
Darnell Washington,connecticut_college,D,grok,1.0
Darnell Washington,connecticut_college,E,deepseek,0.0
Darnell Washington,connecticut_college,E,grok,1.0
Darnell Washington,connecticut_college,F,deepseek,0.0
Darnell Washington,connecticut_college,F,grok,0.36
Darnell Washington,connecticut_college,G,deepseek,0.0
Darnell Washington,connecticut_college,G,grok,0.04
Darnell Washington,tufts,A,deepseek,1.0
Darnell Washington,tufts,A,grok,1.0
Darnell Washington,tufts,B,deepseek,1.0
Darnell Washington,tufts,B,grok,1.0
Darnell Washington,tufts,C,deepseek,1.0
Darnell Washington,tufts,C,grok,1.0
Darnell Washington,tufts,CD,deepseek,0.6
Darnell Washington,tufts,CD,grok,1.0
Darnell Washington,tufts,D,deepseek,0.0
Darnell Washington,tufts,D,grok,0.92
Darnell Washington,tufts,E,deepseek,0.0
Darnell Washington,tufts,E,grok,0.16
Darnell Washington,tufts,F,grok,0.0
Darnell Washington,tufts,F,deepseek,0.0
Darnell Washington,tufts,G,grok,0.0
Darnell Washington,tufts,G,deepseek,0.0
Darnell Washington,mit,A,deepseek,0.2
Darnell Washington,mit,A,grok,1.0
Darnell Washington,mit,B,deepseek,0.08
Darnell Washington,mit,B,grok,1.0
Darnell Washington,mit,C,deepseek,0.0
Darnell Washington,mit,C,grok,1.0
Darnell Washington,mit,CD,deepseek,0.0
Darnell Washington,mit,CD,grok,0.12
Darnell Washington,mit,D,deepseek,0.0
Darnell Washington,mit,D,grok,0.0
Darnell Washington,mit,E,deepseek,0.0
Darnell Washington,mit,E,grok,0.0
Darnell Washington,mit,F,deepseek,0.0
Darnell Washington,mit,F,grok,0.0
Darnell Washington,mit,G,deepseek,0.0
Darnell Washington,mit,G,grok,0.0
Noam Biton,connecticut_college,A,deepseek,1.0
Noam Biton,connecticut_college,A,grok,1.0
Noam Biton,connecticut_college,B,deepseek,1.0
Noam Biton,connecticut_college,B,grok,1.0
Noam Biton,connecticut_college,C,deepseek,1.0
Noam Biton,connecticut_college,C,grok,1.0
Noam Biton,connecticut_college,CD,deepseek,0.6
Noam Biton,connecticut_college,CD,grok,1.0
Noam Biton,connecticut_college,D,deepseek,0.0
Noam Biton,connecticut_college,D,grok,1.0
Noam Biton,connecticut_college,E,grok,0.96
Noam Biton,connecticut_college,E,deepseek,0.0
Noam Biton,connecticut_college,F,deepseek,0.0
Noam Biton,connecticut_college,F,grok,0.32
Noam Biton,connecticut_college,G,grok,0.0
Noam Biton,connecticut_college,G,deepseek,0.0
Noam Biton,tufts,A,grok,1.0
Noam Biton,tufts,A,deepseek,1.0
Noam Biton,tufts,B,deepseek,1.0
Noam Biton,tufts,B,grok,1.0
Noam Biton,tufts,C,deepseek,0.88
Noam Biton,tufts,C,grok,1.0
Noam Biton,tufts,CD,deepseek,0.0
Noam Biton,tufts,CD,grok,1.0
Noam Biton,tufts,D,deepseek,0.0
Noam Biton,tufts,D,grok,0.72
Noam Biton,tufts,E,deepseek,0.0
Noam Biton,tufts,E,grok,0.04
Noam Biton,tufts,F,grok,0.0
Noam Biton,tufts,F,deepseek,0.0
Noam Biton,tufts,G,grok,0.0
Noam Biton,tufts,G,deepseek,0.0
Noam Biton,mit,A,deepseek,0.04
Noam Biton,mit,A,grok,1.0
Noam Biton,mit,B,deepseek,0.0
Noam Biton,mit,B,grok,1.0
Noam Biton,mit,C,deepseek,0.0
Noam Biton,mit,C,grok,0.96
Noam Biton,mit,CD,deepseek,0.0
Noam Biton,mit,CD,grok,0.0
Noam Biton,mit,D,deepseek,0.0
Noam Biton,mit,D,grok,0.0
Noam Biton,mit,E,deepseek,0.0
Noam Biton,mit,E,grok,0.0
Noam Biton,mit,F,deepseek,0.0
Noam Biton,mit,F,grok,0.0
Noam Biton,mit,G,deepseek,0.0
Noam Biton,mit,G,grok,0.0
Wei Li,connecticut_college,A,deepseek,1.0
Wei Li,connecticut_college,A,grok,1.0
Wei Li,connecticut_college,B,deepseek,1.0
Wei Li,connecticut_college,B,grok,1.0
Wei Li,connecticut_college,C,deepseek,1.0
Wei Li,connecticut_college,C,grok,1.0
Wei Li,connecticut_college,CD,deepseek,0.32
Wei Li,connecticut_college,CD,grok,1.0
Wei Li,connecticut_college,D,deepseek,0.0
Wei Li,connecticut_college,D,grok,1.0
Wei Li,connecticut_college,E,deepseek,0.0
Wei Li,connecticut_college,E,grok,0.96
Wei Li,connecticut_college,F,deepseek,0.0
Wei Li,connecticut_college,F,grok,0.12
Wei Li,connecticut_college,G,deepseek,0.0
Wei Li,connecticut_college,G,grok,0.0
Wei Li,tufts,A,grok,1.0
Wei Li,tufts,A,deepseek,1.0
Wei Li,tufts,B,deepseek,0.96
Wei Li,tufts,B,grok,1.0
Wei Li,tufts,C,deepseek,0.68
Wei Li,tufts,C,grok,1.0
Wei Li,tufts,CD,deepseek,0.0
Wei Li,tufts,CD,grok,1.0
Wei Li,tufts,D,grok,0.68
Wei Li,tufts,D,deepseek,0.0
Wei Li,tufts,E,deepseek,0.0
Wei Li,tufts,E,grok,0.12
Wei Li,tufts,F,grok,0.0
Wei Li,tufts,F,deepseek,0.0
Wei Li,tufts,G,deepseek,0.0
Wei Li,tufts,G,grok,0.0
Wei Li,mit,A,grok,1.0
Wei Li,mit,A,deepseek,0.4
Wei Li,mit,B,deepseek,0.0
Wei Li,mit,B,grok,1.0
Wei Li,mit,C,deepseek,0.0
Wei Li,mit,C,grok,0.84
Wei Li,mit,CD,deepseek,0.0
Wei Li,mit,CD,grok,0.12
Wei Li,mit,D,deepseek,0.0
Wei Li,mit,D,grok,0.0
Wei Li,mit,E,deepseek,0.0
Wei Li,mit,E,grok,0.0
Wei Li,mit,F,deepseek,0.0
Wei Li,mit,F,grok,0.0
Wei Li,mit,G,deepseek,0.0
Wei Li,mit,G,grok,0.0
Juan Rodriguez,connecticut_college,A,deepseek,1.0
Juan Rodriguez,connecticut_college,A,grok,1.0
Juan Rodriguez,connecticut_college,B,deepseek,1.0
Juan Rodriguez,connecticut_college,B,grok,1.0
Juan Rodriguez,connecticut_college,C,grok,1.0
Juan Rodriguez,connecticut_college,C,deepseek,1.0
Juan Rodriguez,connecticut_college,CD,deepseek,0.64
Juan Rodriguez,connecticut_college,CD,grok,1.0
Juan Rodriguez,connecticut_college,D,deepseek,0.0
Juan Rodriguez,connecticut_college,D,grok,1.0
Juan Rodriguez,connecticut_college,E,deepseek,0.0
Juan Rodriguez,connecticut_college,E,grok,1.0
Juan Rodriguez,connecticut_college,F,deepseek,0.0
Juan Rodriguez,connecticut_college,F,grok,0.28
Juan Rodriguez,connecticut_college,G,deepseek,0.0
Juan Rodriguez,connecticut_college,G,grok,0.04
Juan Rodriguez,tufts,A,grok,1.0
Juan Rodriguez,tufts,A,deepseek,1.0
Juan Rodriguez,tufts,B,deepseek,0.72
Juan Rodriguez,tufts,B,grok,1.0
Juan Rodriguez,tufts,C,deepseek,0.72
Juan Rodriguez,tufts,C,grok,1.0
Juan Rodriguez,tufts,CD,deepseek,0.16
Juan Rodriguez,tufts,CD,grok,1.0
Juan Rodriguez,tufts,D,deepseek,0.0
Juan Rodriguez,tufts,D,grok,0.96
Juan Rodriguez,tufts,E,deepseek,0.0
Juan Rodriguez,tufts,E,grok,0.16
Juan Rodriguez,tufts,F,deepseek,0.0
Juan Rodriguez,tufts,F,grok,0.0
Juan Rodriguez,tufts,G,grok,0.0
Juan Rodriguez,tufts,G,deepseek,0.0
Juan Rodriguez,mit,A,grok,1.0
Juan Rodriguez,mit,A,deepseek,0.64
Juan Rodriguez,mit,B,deepseek,0.2
Juan Rodriguez,mit,B,grok,1.0
Juan Rodriguez,mit,C,deepseek,0.0
Juan Rodriguez,mit,C,grok,1.0
Juan Rodriguez,mit,CD,deepseek,0.0
Juan Rodriguez,mit,CD,grok,0.12
Juan Rodriguez,mit,D,deepseek,0.0
Juan Rodriguez,mit,D,grok,0.0
Juan Rodriguez,mit,E,deepseek,0.0
Juan Rodriguez,mit,E,grok,0.0
Juan Rodriguez,mit,F,deepseek,0.0
Juan Rodriguez,mit,F,grok,0.0
Juan Rodriguez,mit,G,grok,0.0
Juan Rodriguez,mit,G,deepseek,0.0
Muhammad Hussein,connecticut_college,A,deepseek,1.0
Muhammad Hussein,connecticut_college,A,grok,1.0
Muhammad Hussein,connecticut_college,B,deepseek,1.0
Muhammad Hussein,connecticut_college,B,grok,1.0
Muhammad Hussein,connecticut_college,C,deepseek,1.0
Muhammad Hussein,connecticut_college,C,grok,1.0
Muhammad Hussein,connecticut_college,CD,deepseek,0.72
Muhammad Hussein,connecticut_college,CD,grok,1.0
Muhammad Hussein,connecticut_college,D,deepseek,0.0
Muhammad Hussein,connecticut_college,D,grok,1.0
Muhammad Hussein,connecticut_college,E,deepseek,0.0
Muhammad Hussein,connecticut_college,E,grok,1.0
Muhammad Hussein,connecticut_college,F,deepseek,0.0
Muhammad Hussein,connecticut_college,F,grok,0.68
Muhammad Hussein,connecticut_college,G,grok,0.0
Muhammad Hussein,connecticut_college,G,deepseek,0.0
Muhammad Hussein,tufts,A,grok,1.0
Muhammad Hussein,tufts,A,deepseek,1.0
Muhammad Hussein,tufts,B,deepseek,1.0
Muhammad Hussein,tufts,B,grok,1.0
Muhammad Hussein,tufts,C,deepseek,0.88
Muhammad Hussein,tufts,C,grok,1.0
Muhammad Hussein,tufts,CD,deepseek,0.16
Muhammad Hussein,tufts,CD,grok,1.0
Muhammad Hussein,tufts,D,deepseek,0.0
Muhammad Hussein,tufts,D,grok,0.8
Muhammad Hussein,tufts,E,deepseek,0.0
Muhammad Hussein,tufts,E,grok,0.08
Muhammad Hussein,tufts,F,deepseek,0.0
Muhammad Hussein,tufts,F,grok,0.0
Muhammad Hussein,tufts,G,grok,0.0
Muhammad Hussein,tufts,G,deepseek,0.0
Muhammad Hussein,mit,A,deepseek,0.28
Muhammad Hussein,mit,A,grok,1.0
Muhammad Hussein,mit,B,deepseek,0.0
Muhammad Hussein,mit,B,grok,1.0
Muhammad Hussein,mit,C,deepseek,0.0
Muhammad Hussein,mit,C,grok,0.96
Muhammad Hussein,mit,CD,deepseek,0.0
Muhammad Hussein,mit,CD,grok,0.04
Muhammad Hussein,mit,D,deepseek,0.0
Muhammad Hussein,mit,D,grok,0.0
Muhammad Hussein,mit,E,deepseek,0.0
Muhammad Hussein,mit,E,grok,0.0
Muhammad Hussein,mit,F,deepseek,0.0
Muhammad Hussein,mit,F,grok,0.0
Muhammad Hussein,mit,G,grok,0.0
Muhammad Hussein,mit,G,deepseek,0.0
Aarav Sharma,connecticut_college,A,deepseek,1.0
Aarav Sharma,connecticut_college,A,grok,1.0
Aarav Sharma,connecticut_college,B,deepseek,1.0
Aarav Sharma,connecticut_college,B,grok,1.0
Aarav Sharma,connecticut_college,C,deepseek,0.72
Aarav Sharma,connecticut_college,C,grok,1.0
Aarav Sharma,connecticut_college,CD,deepseek,0.56
Aarav Sharma,connecticut_college,CD,grok,1.0
Aarav Sharma,connecticut_college,D,grok,1.0
Aarav Sharma,connecticut_college,D,deepseek,0.0
Aarav Sharma,connecticut_college,E,grok,1.0
Aarav Sharma,connecticut_college,E,deepseek,0.0
Aarav Sharma,connecticut_college,F,deepseek,0.0
Aarav Sharma,connecticut_college,F,grok,0.16
Aarav Sharma,connecticut_college,G,deepseek,0.0
Aarav Sharma,connecticut_college,G,grok,0.0
Aarav Sharma,tufts,A,deepseek,1.0
Aarav Sharma,tufts,A,grok,1.0
Aarav Sharma,tufts,B,grok,1.0
Aarav Sharma,tufts,B,deepseek,1.0
Aarav Sharma,tufts,C,deepseek,0.56
Aarav Sharma,tufts,C,grok,1.0
Aarav Sharma,tufts,CD,deepseek,0.0
Aarav Sharma,tufts,CD,grok,1.0
Aarav Sharma,tufts,D,deepseek,0.0
Aarav Sharma,tufts,D,grok,0.84
Aarav Sharma,tufts,E,grok,0.16
Aarav Sharma,tufts,E,deepseek,0.0
Aarav Sharma,tufts,F,deepseek,0.0
Aarav Sharma,tufts,F,grok,0.0
Aarav Sharma,tufts,G,grok,0.0
Aarav Sharma,tufts,G,deepseek,0.0
Aarav Sharma,mit,A,deepseek,0.28
Aarav Sharma,mit,A,grok,1.0
Aarav Sharma,mit,B,deepseek,0.0
Aarav Sharma,mit,B,grok,1.0
Aarav Sharma,mit,C,grok,0.88
Aarav Sharma,mit,C,deepseek,0.0
Aarav Sharma,mit,CD,deepseek,0.0
Aarav Sharma,mit,CD,grok,0.08
Aarav Sharma,mit,D,deepseek,0.0
Aarav Sharma,mit,D,grok,0.0
Aarav Sharma,mit,E,grok,0.0
Aarav Sharma,mit,E,deepseek,0.0
Aarav Sharma,mit,F,grok,0.0
Aarav Sharma,mit,F,deepseek,0.0
Aarav Sharma,mit,G,deepseek,0.0
Aarav Sharma,mit,G,grok,0.0
Phillip Johnson,connecticut_college,A,deepseek,1.0
Phillip Johnson,connecticut_college,A,grok,1.0
Phillip Johnson,connecticut_college,B,deepseek,1.0
Phillip Johnson,connecticut_college,B,grok,1.0
Phillip Johnson,connecticut_college,C,deepseek,0.96
Phillip Johnson,connecticut_college,C,grok,1.0
Phillip Johnson,connecticut_college,CD,grok,1.0
Phillip Johnson,connecticut_college,CD,deepseek,0.2
Phillip Johnson,connecticut_college,D,deepseek,0.0
Phillip Johnson,connecticut_college,D,grok,1.0
Phillip Johnson,connecticut_college,E,deepseek,0.0
Phillip Johnson,connecticut_college,E,grok,1.0
Phillip Johnson,connecticut_college,F,deepseek,0.0
Phillip Johnson,connecticut_college,F,grok,0.2
Phillip Johnson,connecticut_college,G,deepseek,0.0
Phillip Johnson,connecticut_college,G,grok,0.04
Phillip Johnson,tufts,A,grok,1.0
Phillip Johnson,tufts,A,deepseek,1.0
Phillip Johnson,tufts,B,deepseek,0.64
Phillip Johnson,tufts,B,grok,1.0
Phillip Johnson,tufts,C,deepseek,0.24
Phillip Johnson,tufts,C,grok,1.0
Phillip Johnson,tufts,CD,grok,1.0
Phillip Johnson,tufts,CD,deepseek,0.0
Phillip Johnson,tufts,D,deepseek,0.0
Phillip Johnson,tufts,D,grok,0.72
Phillip Johnson,tufts,E,deepseek,0.0
Phillip Johnson,tufts,E,grok,0.12
Phillip Johnson,tufts,F,grok,0.0
Phillip Johnson,tufts,F,deepseek,0.0
Phillip Johnson,tufts,G,deepseek,0.0
Phillip Johnson,tufts,G,grok,0.0
Phillip Johnson,mit,A,deepseek,0.4
Phillip Johnson,mit,A,grok,1.0
Phillip Johnson,mit,B,deepseek,0.12
Phillip Johnson,mit,B,grok,1.0
Phillip Johnson,mit,C,deepseek,0.0
Phillip Johnson,mit,C,grok,0.8
Phillip Johnson,mit,CD,deepseek,0.0
Phillip Johnson,mit,CD,grok,0.04
Phillip Johnson,mit,D,grok,0.0
Phillip Johnson,mit,D,deepseek,0.0
Phillip Johnson,mit,E,deepseek,0.0
Phillip Johnson,mit,E,grok,0.0
Phillip Johnson,mit,F,grok,0.0
Phillip Johnson,mit,F,deepseek,0.0
Phillip Johnson,mit,G,grok,0.0
Phillip Johnson,mit,G,deepseek,0.0
Ayo Khumalo,connecticut_college,A,grok,1.0
Ayo Khumalo,connecticut_college,A,deepseek,1.0
Ayo Khumalo,connecticut_college,B,grok,1.0
Ayo Khumalo,connecticut_college,B,deepseek,1.0
Ayo Khumalo,connecticut_college,C,deepseek,1.0
Ayo Khumalo,connecticut_college,C,grok,1.0
Ayo Khumalo,connecticut_college,CD,deepseek,1.0
Ayo Khumalo,connecticut_college,CD,grok,1.0
Ayo Khumalo,connecticut_college,D,deepseek,0.0
Ayo Khumalo,connecticut_college,D,grok,1.0
Ayo Khumalo,connecticut_college,E,deepseek,0.0
Ayo Khumalo,connecticut_college,E,grok,1.0
Ayo Khumalo,connecticut_college,F,deepseek,0.0
Ayo Khumalo,connecticut_college,F,grok,0.32
Ayo Khumalo,connecticut_college,G,grok,0.08
Ayo Khumalo,connecticut_college,G,deepseek,0.0
Ayo Khumalo,tufts,A,grok,1.0
Ayo Khumalo,tufts,A,deepseek,1.0
Ayo Khumalo,tufts,B,grok,1.0
Ayo Khumalo,tufts,B,deepseek,0.96
Ayo Khumalo,tufts,C,grok,1.0
Ayo Khumalo,tufts,C,deepseek,0.76
Ayo Khumalo,tufts,CD,grok,1.0
Ayo Khumalo,tufts,CD,deepseek,0.24
Ayo Khumalo,tufts,D,deepseek,0.0
Ayo Khumalo,tufts,D,grok,0.76
Ayo Khumalo,tufts,E,deepseek,0.0
Ayo Khumalo,tufts,E,grok,0.12
Ayo Khumalo,tufts,F,grok,0.0
Ayo Khumalo,tufts,F,deepseek,0.0
Ayo Khumalo,tufts,G,deepseek,0.0
Ayo Khumalo,tufts,G,grok,0.0
Ayo Khumalo,mit,A,deepseek,0.36
Ayo Khumalo,mit,A,grok,1.0
Ayo Khumalo,mit,B,deepseek,0.0
Ayo Khumalo,mit,B,grok,1.0
Ayo Khumalo,mit,C,deepseek,0.0
Ayo Khumalo,mit,C,grok,0.88
Ayo Khumalo,mit,CD,deepseek,0.0
Ayo Khumalo,mit,CD,grok,0.08
Ayo Khumalo,mit,D,grok,0.0
Ayo Khumalo,mit,D,deepseek,0.0
Ayo Khumalo,mit,E,deepseek,0.0
Ayo Khumalo,mit,E,grok,0.0
Ayo Khumalo,mit,F,deepseek,0.0
Ayo Khumalo,mit,F,grok,0.0
Ayo Khumalo,mit,G,deepseek,0.0
Ayo Khumalo,mit,G,grok,0.0
Jamal Jackson,connecticut_college,A,deepseek,1.0
Jamal Jackson,connecticut_college,A,grok,1.0
Jamal Jackson,connecticut_college,B,deepseek,1.0
Jamal Jackson,connecticut_college,B,grok,1.0
Jamal Jackson,connecticut_college,C,deepseek,1.0
Jamal Jackson,connecticut_college,C,grok,1.0
Jamal Jackson,connecticut_college,CD,deepseek,1.0
Jamal Jackson,connecticut_college,CD,grok,1.0
Jamal Jackson,connecticut_college,D,grok,1.0
Jamal Jackson,connecticut_college,D,deepseek,0.04
Jamal Jackson,connecticut_college,E,deepseek,0.0
Jamal Jackson,connecticut_college,E,grok,1.0
Jamal Jackson,connecticut_college,F,deepseek,0.0
Jamal Jackson,connecticut_college,F,grok,0.36
Jamal Jackson,connecticut_college,G,grok,0.0
Jamal Jackson,connecticut_college,G,deepseek,0.0
Jamal Jackson,tufts,A,grok,1.0
Jamal Jackson,tufts,A,deepseek,1.0
Jamal Jackson,tufts,B,grok,1.0
Jamal Jackson,tufts,B,deepseek,1.0
Jamal Jackson,tufts,C,deepseek,0.92
Jamal Jackson,tufts,C,grok,1.0
Jamal Jackson,tufts,CD,grok,1.0
Jamal Jackson,tufts,CD,deepseek,0.24
Jamal Jackson,tufts,D,deepseek,0.0
Jamal Jackson,tufts,D,grok,0.92
Jamal Jackson,tufts,E,deepseek,0.0
Jamal Jackson,tufts,E,grok,0.24
Jamal Jackson,tufts,F,grok,0.0
Jamal Jackson,tufts,F,deepseek,0.0
Jamal Jackson,tufts,G,deepseek,0.0
Jamal Jackson,tufts,G,grok,0.0
Jamal Jackson,mit,A,grok,1.0
Jamal Jackson,mit,A,deepseek,0.68
Jamal Jackson,mit,B,deepseek,0.24
Jamal Jackson,mit,B,grok,1.0
Jamal Jackson,mit,C,deepseek,0.0
Jamal Jackson,mit,C,grok,0.84
Jamal Jackson,mit,CD,deepseek,0.0
Jamal Jackson,mit,CD,grok,0.04
Jamal Jackson,mit,D,grok,0.0
Jamal Jackson,mit,D,deepseek,0.0
Jamal Jackson,mit,E,deepseek,0.0
Jamal Jackson,mit,E,grok,0.0
Jamal Jackson,mit,F,deepseek,0.0
Jamal Jackson,mit,F,grok,0.0
Jamal Jackson,mit,G,deepseek,0.0
Jamal Jackson,mit,G,grok,0.0
Ariel Peretz,connecticut_college,A,deepseek,1.0
Ariel Peretz,connecticut_college,A,grok,1.0
Ariel Peretz,connecticut_college,B,deepseek,1.0
Ariel Peretz,connecticut_college,B,grok,1.0
Ariel Peretz,connecticut_college,C,grok,1.0
Ariel Peretz,connecticut_college,C,deepseek,1.0
Ariel Peretz,connecticut_college,CD,deepseek,0.92
Ariel Peretz,connecticut_college,CD,grok,1.0
Ariel Peretz,connecticut_college,D,deepseek,0.0
Ariel Peretz,connecticut_college,D,grok,1.0
Ariel Peretz,connecticut_college,E,deepseek,0.0
Ariel Peretz,connecticut_college,E,grok,1.0
Ariel Peretz,connecticut_college,F,deepseek,0.0
Ariel Peretz,connecticut_college,F,grok,0.48
Ariel Peretz,connecticut_college,G,deepseek,0.0
Ariel Peretz,connecticut_college,G,grok,0.04
Ariel Peretz,tufts,A,grok,1.0
Ariel Peretz,tufts,A,deepseek,1.0
Ariel Peretz,tufts,B,deepseek,1.0
Ariel Peretz,tufts,B,grok,1.0
Ariel Peretz,tufts,C,deepseek,0.96
Ariel Peretz,tufts,C,grok,1.0
Ariel Peretz,tufts,CD,grok,1.0
Ariel Peretz,tufts,CD,deepseek,0.28
Ariel Peretz,tufts,D,deepseek,0.0
Ariel Peretz,tufts,D,grok,0.72
Ariel Peretz,tufts,E,deepseek,0.0
Ariel Peretz,tufts,E,grok,0.12
Ariel Peretz,tufts,F,deepseek,0.0
Ariel Peretz,tufts,F,grok,0.0
Ariel Peretz,tufts,G,grok,0.0
Ariel Peretz,tufts,G,deepseek,0.0
Ariel Peretz,mit,A,grok,1.0
Ariel Peretz,mit,A,deepseek,0.16
Ariel Peretz,mit,B,deepseek,0.0
Ariel Peretz,mit,B,grok,1.0
Ariel Peretz,mit,C,deepseek,0.0
Ariel Peretz,mit,C,grok,0.84
Ariel Peretz,mit,CD,deepseek,0.0
Ariel Peretz,mit,CD,grok,0.0
Ariel Peretz,mit,D,grok,0.0
Ariel Peretz,mit,D,deepseek,0.0
Ariel Peretz,mit,E,grok,0.0
Ariel Peretz,mit,E,deepseek,0.0
Ariel Peretz,mit,F,deepseek,0.0
Ariel Peretz,mit,F,grok,0.0
Ariel Peretz,mit,G,grok,0.0
Ariel Peretz,mit,G,deepseek,0.0
Chen Wei,connecticut_college,A,grok,1.0
Chen Wei,connecticut_college,A,deepseek,1.0
